OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
3302,1113,8992,1,146,146,2025-01-27 10:47:29,2025-02-15 12:18:53
3303,1113,8990,2,205,410,2025-01-27 10:47:29,2025-02-15 12:18:53
3304,1113,8999,3,336,1008,2025-01-27 10:47:29,2025-02-15 12:18:53
3305,1114,3952,3,279,837,2025-02-10 14:32:54,2025-03-04 10:12:41
3306,1114,3940,1,127,127,2025-02-10 14:32:54,2025-03-04 10:12:41
3307,1115,7414,1,366,366,2025-01-25 17:37:57,2025-02-19 15:28:55
3308,1115,7419,2,263,526,2025-01-25 17:37:57,2025-02-19 15:28:55
3309,1115,7417,2,145,290,2025-01-25 17:37:57,2025-02-19 15:28:55
3310,1115,7411,2,470,940,2025-01-25 17:37:57,2025-02-19 15:28:55
3311,1116,3569,3,197,591,2025-01-02 16:50:46,2025-01-26 07:04:34
3312,1117,1721,1,280,280,2025-01-04 00:03:57,2025-01-22 22:14:18
3313,1117,1728,1,444,444,2025-01-04 00:03:57,2025-01-22 22:14:18
3314,1118,11881,1,239,239,2024-12-18 10:51:19,2025-03-02 02:38:19
3315,1118,11882,1,423,423,2024-12-18 10:51:19,2025-03-02 02:38:19
3316,1118,11887,1,331,331,2024-12-18 10:51:19,2025-03-02 02:38:19
3317,1119,12017,2,338,676,2025-02-07 06:23:38,2025-02-23 16:21:21
3318,1119,12016,3,335,1005,2025-02-07 06:23:38,2025-02-23 16:21:21
3319,1119,12025,1,195,195,2025-02-07 06:23:38,2025-02-23 16:21:21
3320,1119,12024,3,465,1395,2025-02-07 06:23:38,2025-02-23 16:21:21
3321,1120,10598,1,383,383,2025-01-13 12:36:30,2025-01-14 03:21:53
3322,1120,10591,1,366,366,2025-01-13 12:36:30,2025-01-14 03:21:53
3323,1120,10596,3,237,711,2025-01-13 12:36:30,2025-01-14 03:21:53
3324,1120,10592,2,92,184,2025-01-13 12:36:30,2025-01-14 03:21:53
3325,1120,10594,1,300,300,2025-01-13 12:36:30,2025-01-14 03:21:53
3326,1121,8224,3,146,438,2025-03-03 08:45:46,2025-03-03 15:58:03
3327,1121,8232,3,273,819,2025-03-03 08:45:46,2025-03-03 15:58:03
3328,1121,8227,2,61,122,2025-03-03 08:45:46,2025-03-03 15:58:03
3329,1121,8230,3,417,1251,2025-03-03 08:45:46,2025-03-03 15:58:03
3330,1121,8220,3,121,363,2025-03-03 08:45:46,2025-03-03 15:58:03
3331,1122,10068,3,199,597,2025-02-19 07:26:33,2025-02-23 09:08:39
3332,1122,10063,3,53,159,2025-02-19 07:26:33,2025-02-23 09:08:39
3333,1122,10062,1,216,216,2025-02-19 07:26:33,2025-02-23 09:08:39
3334,1122,10067,3,450,1350,2025-02-19 07:26:33,2025-02-23 09:08:39
3335,1123,10113,1,320,320,2024-12-30 07:34:42,2025-01-13 18:53:17
3336,1124,8215,3,225,675,2025-01-18 17:40:47,2025-03-02 14:04:26
3337,1124,8216,2,232,464,2025-01-18 17:40:47,2025-03-02 14:04:26
3338,1124,8210,3,94,282,2025-01-18 17:40:47,2025-03-02 14:04:26
3339,1124,8208,1,384,384,2025-01-18 17:40:47,2025-03-02 14:04:26
3340,1125,7228,2,194,388,2025-02-16 06:43:33,2025-02-22 09:20:32
3341,1125,7226,1,255,255,2025-02-16 06:43:33,2025-02-22 09:20:32
3342,1125,7221,3,212,636,2025-02-16 06:43:33,2025-02-22 09:20:32
3343,1125,7223,1,424,424,2025-02-16 06:43:33,2025-02-22 09:20:32
3344,1125,7227,3,223,669,2025-02-16 06:43:33,2025-02-22 09:20:32
3345,1126,9833,1,461,461,2025-01-18 10:26:36,2025-02-27 09:30:17
3346,1126,9838,1,470,470,2025-01-18 10:26:36,2025-02-27 09:30:17
3347,1127,10142,3,332,996,2025-02-20 05:54:21,2025-02-27 08:28:46
3348,1128,6378,3,359,1077,2025-02-03 04:10:31,2025-02-16 05:38:29
3349,1128,6373,1,447,447,2025-02-03 04:10:31,2025-02-16 05:38:29
3350,1129,6384,1,244,244,2025-03-04 20:11:42,2025-03-05 09:05:47
3351,1129,6391,2,387,774,2025-03-04 20:11:42,2025-03-05 09:05:47
3352,1130,1621,2,119,238,2025-01-08 23:18:57,2025-02-13 18:40:46
3353,1131,4867,3,184,552,2025-02-09 22:01:57,2025-02-10 11:53:48
3354,1131,4873,3,82,246,2025-02-09 22:01:57,2025-02-10 11:53:48
3355,1131,4866,3,446,1338,2025-02-09 22:01:57,2025-02-10 11:53:48
3356,1131,4865,1,269,269,2025-02-09 22:01:57,2025-02-10 11:53:48
3357,1132,11774,2,363,726,2025-02-11 03:46:22,2025-02-23 01:33:24
3358,1133,10290,3,286,858,2025-02-23 08:04:26,2025-02-26 19:17:08
3359,1133,10292,1,325,325,2025-02-23 08:04:26,2025-02-26 19:17:08
3360,1133,10284,3,177,531,2025-02-23 08:04:26,2025-02-26 19:17:08
3361,1133,10294,3,228,684,2025-02-23 08:04:26,2025-02-26 19:17:08
3362,1133,10281,3,291,873,2025-02-23 08:04:26,2025-02-26 19:17:08
3363,1134,10516,1,344,344,2024-12-31 15:03:48,2025-01-16 10:59:06
3364,1135,1131,3,232,696,2025-01-07 03:25:42,2025-02-24 08:37:30
3365,1135,1135,3,166,498,2025-01-07 03:25:42,2025-02-24 08:37:30
3366,1136,10730,1,118,118,2024-12-06 15:10:52,2025-02-04 20:51:23
3367,1136,10729,3,194,582,2024-12-06 15:10:52,2025-02-04 20:51:23
3368,1137,8573,1,221,221,2025-02-19 08:16:36,2025-02-21 00:43:57
3369,1137,8571,2,465,930,2025-02-19 08:16:36,2025-02-21 00:43:57
3370,1137,8568,3,260,780,2025-02-19 08:16:36,2025-02-21 00:43:57
3371,1137,8567,1,147,147,2025-02-19 08:16:36,2025-02-21 00:43:57
3372,1138,8701,1,163,163,2025-02-11 23:20:28,2025-03-02 06:04:46
3373,1139,6792,2,74,148,2025-02-17 17:19:53,2025-02-28 08:44:36
3374,1139,6797,2,443,886,2025-02-17 17:19:53,2025-02-28 08:44:36
3375,1139,6796,1,452,452,2025-02-17 17:19:53,2025-02-28 08:44:36
3376,1139,6791,1,374,374,2025-02-17 17:19:53,2025-02-28 08:44:36
3377,1139,6794,3,122,366,2025-02-17 17:19:53,2025-02-28 08:44:36
3378,1140,2943,3,261,783,2025-02-12 06:40:33,2025-02-28 17:00:05
3379,1141,2764,2,367,734,2025-02-27 21:54:32,2025-03-02 15:09:57
3380,1141,2768,3,335,1005,2025-02-27 21:54:32,2025-03-02 15:09:57
3381,1141,2771,1,342,342,2025-02-27 21:54:32,2025-03-02 15:09:57
3382,1141,2770,3,408,1224,2025-02-27 21:54:32,2025-03-02 15:09:57
3383,1141,2766,3,110,330,2025-02-27 21:54:32,2025-03-02 15:09:57
3384,1142,1321,3,90,270,2024-12-07 03:45:45,2025-01-27 04:42:40
3385,1142,1320,1,276,276,2024-12-07 03:45:45,2025-01-27 04:42:40
3386,1143,9984,2,261,522,2025-01-31 06:34:43,2025-03-02 17:34:42
3387,1143,9976,3,107,321,2025-01-31 06:34:43,2025-03-02 17:34:42
3388,1144,1490,2,332,664,2025-01-06 21:47:10,2025-02-23 19:36:06
3389,1145,1470,3,416,1248,2024-12-24 14:36:14,2024-12-29 04:50:12
3390,1145,1466,3,390,1170,2024-12-24 14:36:14,2024-12-29 04:50:12
3391,1145,1457,3,234,702,2024-12-24 14:36:14,2024-12-29 04:50:12
3392,1145,1459,1,380,380,2024-12-24 14:36:14,2024-12-29 04:50:12
3393,1146,9068,1,497,497,2024-12-17 16:20:03,2025-01-05 18:11:32
3394,1147,10690,1,196,196,2025-01-28 04:45:56,2025-02-20 02:02:18
3395,1147,10695,3,336,1008,2025-01-28 04:45:56,2025-02-20 02:02:18
3396,1147,10691,2,358,716,2025-01-28 04:45:56,2025-02-20 02:02:18
3397,1148,10556,1,443,443,2025-01-30 04:51:25,2025-02-04 23:04:57
3398,1148,10563,1,399,399,2025-01-30 04:51:25,2025-02-04 23:04:57
3399,1148,10555,2,122,244,2025-01-30 04:51:25,2025-02-04 23:04:57
3400,1148,10560,2,404,808,2025-01-30 04:51:25,2025-02-04 23:04:57
3401,1149,10532,1,405,405,2024-12-08 08:40:08,2024-12-18 12:15:32
3402,1150,10507,2,376,752,2025-01-24 08:48:46,2025-01-31 20:50:31
3403,1150,10509,2,314,628,2025-01-24 08:48:46,2025-01-31 20:50:31
3404,1150,10506,2,57,114,2025-01-24 08:48:46,2025-01-31 20:50:31
3405,1151,3489,1,410,410,2025-02-07 16:16:22,2025-02-21 16:53:23
3406,1152,8363,2,446,892,2025-02-08 06:10:07,2025-02-13 15:05:20
3407,1152,8362,1,262,262,2025-02-08 06:10:07,2025-02-13 15:05:20
3408,1152,8367,2,374,748,2025-02-08 06:10:07,2025-02-13 15:05:20
3409,1152,8370,3,252,756,2025-02-08 06:10:07,2025-02-13 15:05:20
3410,1153,10568,2,359,718,2025-01-04 08:14:52,2025-01-14 04:11:44
3411,1153,10575,2,323,646,2025-01-04 08:14:52,2025-01-14 04:11:44
3412,1153,10564,2,310,620,2025-01-04 08:14:52,2025-01-14 04:11:44
3413,1154,6641,3,145,435,2025-02-22 15:30:51,2025-03-03 02:01:35
3414,1154,6635,1,254,254,2025-02-22 15:30:51,2025-03-03 02:01:35
3415,1155,11925,2,412,824,2025-01-21 03:56:50,2025-02-18 07:21:56
3416,1155,11922,1,55,55,2025-01-21 03:56:50,2025-02-18 07:21:56
3417,1156,11567,2,103,206,2024-12-08 06:51:43,2025-01-04 04:15:30
3418,1156,11564,1,192,192,2024-12-08 06:51:43,2025-01-04 04:15:30
3419,1156,11560,1,125,125,2024-12-08 06:51:43,2025-01-04 04:15:30
3420,1157,11611,2,153,306,2025-02-19 02:19:21,2025-02-25 07:07:29
3421,1157,11607,1,61,61,2025-02-19 02:19:21,2025-02-25 07:07:29
3422,1158,12367,1,442,442,2025-01-22 01:00:03,2025-02-11 07:12:57
3423,1159,5097,3,465,1395,2025-02-20 14:23:21,2025-03-04 15:55:36
3424,1159,5100,2,472,944,2025-02-20 14:23:21,2025-03-04 15:55:36
3425,1159,5096,3,104,312,2025-02-20 14:23:21,2025-03-04 15:55:36
3426,1160,9497,3,232,696,2025-02-13 16:30:52,2025-02-20 11:48:53
3427,1160,9496,3,182,546,2025-02-13 16:30:52,2025-02-20 11:48:53
3428,1160,9494,3,214,642,2025-02-13 16:30:52,2025-02-20 11:48:53
3429,1160,9492,1,181,181,2025-02-13 16:30:52,2025-02-20 11:48:53
3430,1160,9501,3,132,396,2025-02-13 16:30:52,2025-02-20 11:48:53
3431,1161,5059,3,476,1428,2024-12-21 12:46:05,2025-03-04 13:54:00
3432,1161,5060,3,364,1092,2024-12-21 12:46:05,2025-03-04 13:54:00
3433,1161,5061,2,79,158,2024-12-21 12:46:05,2025-03-04 13:54:00
3434,1161,5051,1,243,243,2024-12-21 12:46:05,2025-03-04 13:54:00
3435,1162,2512,3,415,1245,2025-01-06 21:34:37,2025-02-21 09:34:44
3436,1162,2505,1,274,274,2025-01-06 21:34:37,2025-02-21 09:34:44
3437,1163,8075,1,196,196,2024-12-14 16:45:24,2025-02-17 05:22:39
3438,1163,8076,3,349,1047,2024-12-14 16:45:24,2025-02-17 05:22:39
3439,1163,8072,2,174,348,2024-12-14 16:45:24,2025-02-17 05:22:39
3440,1163,8070,1,371,371,2024-12-14 16:45:24,2025-02-17 05:22:39
3441,1163,8069,1,367,367,2024-12-14 16:45:24,2025-02-17 05:22:39
3442,1164,8088,3,459,1377,2025-01-12 17:48:06,2025-01-20 16:57:21
3443,1164,8083,1,486,486,2025-01-12 17:48:06,2025-01-20 16:57:21
3444,1164,8086,2,241,482,2025-01-12 17:48:06,2025-01-20 16:57:21
3445,1165,7065,1,150,150,2024-12-29 13:23:31,2025-02-10 15:13:53
3446,1165,7075,3,408,1224,2024-12-29 13:23:31,2025-02-10 15:13:53
3447,1165,7074,1,152,152,2024-12-29 13:23:31,2025-02-10 15:13:53
3448,1165,7066,1,471,471,2024-12-29 13:23:31,2025-02-10 15:13:53
3449,1165,7073,1,97,97,2024-12-29 13:23:31,2025-02-10 15:13:53
3450,1166,2260,1,404,404,2025-01-13 08:10:53,2025-01-24 12:31:19
3451,1166,2259,2,309,618,2025-01-13 08:10:53,2025-01-24 12:31:19
3452,1166,2258,3,465,1395,2025-01-13 08:10:53,2025-01-24 12:31:19
3453,1167,6048,3,82,246,2025-01-23 10:07:51,2025-02-18 10:42:05
3454,1167,6050,3,179,537,2025-01-23 10:07:51,2025-02-18 10:42:05
3455,1167,6049,3,331,993,2025-01-23 10:07:51,2025-02-18 10:42:05
3456,1168,6014,2,359,718,2025-01-28 17:14:40,2025-01-29 05:55:25
3457,1168,6012,3,88,264,2025-01-28 17:14:40,2025-01-29 05:55:25
3458,1168,6020,3,345,1035,2025-01-28 17:14:40,2025-01-29 05:55:25
3459,1169,6259,1,139,139,2025-03-04 16:22:52,2025-03-04 19:57:49
3460,1169,6258,2,339,678,2025-03-04 16:22:52,2025-03-04 19:57:49
3461,1169,6253,1,84,84,2025-03-04 16:22:52,2025-03-04 19:57:49
3462,1170,6172,2,375,750,2025-01-07 07:23:17,2025-01-22 19:13:03
3463,1170,6174,3,274,822,2025-01-07 07:23:17,2025-01-22 19:13:03
3464,1170,6171,3,338,1014,2025-01-07 07:23:17,2025-01-22 19:13:03
3465,1170,6170,3,106,318,2025-01-07 07:23:17,2025-01-22 19:13:03
3466,1171,10465,1,81,81,2025-01-19 13:43:32,2025-01-31 17:09:40
3467,1171,10470,1,172,172,2025-01-19 13:43:32,2025-01-31 17:09:40
3468,1171,10467,1,191,191,2025-01-19 13:43:32,2025-01-31 17:09:40
3469,1171,10468,2,96,192,2025-01-19 13:43:32,2025-01-31 17:09:40
3470,1172,11006,3,62,186,2025-01-26 05:12:27,2025-02-01 14:50:09
3471,1172,11001,1,473,473,2025-01-26 05:12:27,2025-02-01 14:50:09
3472,1172,11009,3,202,606,2025-01-26 05:12:27,2025-02-01 14:50:09
3473,1173,10473,1,402,402,2025-02-28 08:35:10,2025-02-28 12:28:30
3474,1173,10468,2,96,192,2025-02-28 08:35:10,2025-02-28 12:28:30
3475,1173,10472,1,261,261,2025-02-28 08:35:10,2025-02-28 12:28:30
3476,1174,10412,2,438,876,2024-12-19 14:33:54,2025-01-26 23:39:01
3477,1174,10405,3,448,1344,2024-12-19 14:33:54,2025-01-26 23:39:01
3478,1174,10408,2,257,514,2024-12-19 14:33:54,2025-01-26 23:39:01
3479,1174,10409,2,199,398,2024-12-19 14:33:54,2025-01-26 23:39:01
3480,1175,6389,1,358,358,2025-02-26 20:56:22,2025-03-02 05:48:58
3481,1175,6384,1,244,244,2025-02-26 20:56:22,2025-03-02 05:48:58
3482,1175,6383,2,169,338,2025-02-26 20:56:22,2025-03-02 05:48:58
3483,1176,6348,3,137,411,2025-01-16 06:39:37,2025-02-20 17:09:06
3484,1176,6349,3,271,813,2025-01-16 06:39:37,2025-02-20 17:09:06
3485,1176,6351,1,351,351,2025-01-16 06:39:37,2025-02-20 17:09:06
3486,1177,6326,2,174,348,2025-01-25 06:05:43,2025-02-11 11:49:20
3487,1177,6330,1,64,64,2025-01-25 06:05:43,2025-02-11 11:49:20
3488,1177,6325,3,196,588,2025-01-25 06:05:43,2025-02-11 11:49:20
3489,1178,6356,1,455,455,2025-02-27 22:25:13,2025-03-04 12:50:07
3490,1178,6354,1,90,90,2025-02-27 22:25:13,2025-03-04 12:50:07
3491,1178,6355,1,326,326,2025-02-27 22:25:13,2025-03-04 12:50:07
3492,1179,5988,1,371,371,2025-03-04 09:12:53,2025-03-05 00:44:26
3493,1179,5991,3,330,990,2025-03-04 09:12:53,2025-03-05 00:44:26
3494,1179,5992,1,260,260,2025-03-04 09:12:53,2025-03-05 00:44:26
3495,1179,5989,2,421,842,2025-03-04 09:12:53,2025-03-05 00:44:26
3496,1180,6086,3,307,921,2025-01-14 05:44:44,2025-03-03 17:25:19
3497,1180,6083,1,112,112,2025-01-14 05:44:44,2025-03-03 17:25:19
3498,1180,6087,1,381,381,2025-01-14 05:44:44,2025-03-03 17:25:19
3499,1180,6090,3,355,1065,2025-01-14 05:44:44,2025-03-03 17:25:19
3500,1180,6081,3,462,1386,2025-01-14 05:44:44,2025-03-03 17:25:19
3501,1181,6199,3,351,1053,2024-12-15 11:37:07,2025-01-16 03:22:13
3502,1182,6045,1,167,167,2025-03-05 05:22:30,2025-03-05 11:41:36
3503,1182,6055,2,91,182,2025-03-05 05:22:30,2025-03-05 11:41:36
3504,1182,6044,3,153,459,2025-03-05 05:22:30,2025-03-05 11:41:36
3505,1183,1684,1,79,79,2025-02-14 04:32:29,2025-02-18 02:48:33
3506,1183,1678,1,471,471,2025-02-14 04:32:29,2025-02-18 02:48:33
3507,1183,1685,2,292,584,2025-02-14 04:32:29,2025-02-18 02:48:33
3508,1183,1681,3,235,705,2025-02-14 04:32:29,2025-02-18 02:48:33
3509,1183,1682,2,203,406,2025-02-14 04:32:29,2025-02-18 02:48:33
3510,1184,8289,2,227,454,2024-12-28 02:09:39,2025-01-12 06:57:24
3511,1184,8291,2,498,996,2024-12-28 02:09:39,2025-01-12 06:57:24
3512,1185,8543,1,169,169,2024-12-17 11:47:46,2025-02-24 13:43:39
3513,1185,8544,1,305,305,2024-12-17 11:47:46,2025-02-24 13:43:39
3514,1185,8540,2,174,348,2024-12-17 11:47:46,2025-02-24 13:43:39
3515,1186,8254,3,290,870,2025-01-06 21:51:05,2025-03-03 15:25:34
3516,1186,8246,3,191,573,2025-01-06 21:51:05,2025-03-03 15:25:34
3517,1187,8359,2,338,676,2025-01-16 02:02:10,2025-01-30 14:31:27
3518,1188,2105,2,451,902,2025-02-25 04:57:20,2025-02-27 18:42:52
3519,1188,2096,2,195,390,2025-02-25 04:57:20,2025-02-27 18:42:52
3520,1188,2097,2,154,308,2025-02-25 04:57:20,2025-02-27 18:42:52
3521,1189,1519,2,118,236,2025-03-03 20:52:06,2025-03-04 10:57:32
3522,1189,1516,3,184,552,2025-03-03 20:52:06,2025-03-04 10:57:32
3523,1190,1418,2,461,922,2025-01-10 12:07:09,2025-01-30 20:38:31
3524,1190,1415,1,281,281,2025-01-10 12:07:09,2025-01-30 20:38:31
3525,1190,1422,1,161,161,2025-01-10 12:07:09,2025-01-30 20:38:31
3526,1191,4640,1,62,62,2024-12-24 01:44:47,2025-02-26 02:19:21
3527,1191,4626,3,443,1329,2024-12-24 01:44:47,2025-02-26 02:19:21
3528,1191,4636,3,94,282,2024-12-24 01:44:47,2025-02-26 02:19:21
3529,1192,4178,1,278,278,2025-01-22 23:08:07,2025-02-15 08:50:47
3530,1192,4183,1,183,183,2025-01-22 23:08:07,2025-02-15 08:50:47
3531,1192,4184,2,363,726,2025-01-22 23:08:07,2025-02-15 08:50:47
3532,1193,4198,1,499,499,2025-02-22 15:46:05,2025-03-03 05:58:14
3533,1193,4196,1,348,348,2025-02-22 15:46:05,2025-03-03 05:58:14
3534,1193,4188,1,423,423,2025-02-22 15:46:05,2025-03-03 05:58:14
3535,1194,4317,1,247,247,2025-02-11 08:14:32,2025-02-14 16:55:38
3536,1194,4314,1,312,312,2025-02-11 08:14:32,2025-02-14 16:55:38
3537,1194,4306,2,288,576,2025-02-11 08:14:32,2025-02-14 16:55:38
3538,1194,4315,1,332,332,2025-02-11 08:14:32,2025-02-14 16:55:38
3539,1195,961,1,95,95,2025-02-19 20:26:01,2025-02-22 18:48:20
3540,1195,964,2,445,890,2025-02-19 20:26:01,2025-02-22 18:48:20
3541,1195,957,1,195,195,2025-02-19 20:26:01,2025-02-22 18:48:20
3542,1196,8365,2,71,142,2024-12-19 17:26:27,2025-01-26 14:11:40
3543,1196,8364,3,67,201,2024-12-19 17:26:27,2025-01-26 14:11:40
3544,1196,8362,3,262,786,2024-12-19 17:26:27,2025-01-26 14:11:40
3545,1196,8367,3,374,1122,2024-12-19 17:26:27,2025-01-26 14:11:40
3546,1196,8368,1,101,101,2024-12-19 17:26:27,2025-01-26 14:11:40
3547,1197,8235,1,77,77,2025-02-05 14:24:28,2025-02-22 09:49:31
3548,1197,8233,2,337,674,2025-02-05 14:24:28,2025-02-22 09:49:31
3549,1197,8236,3,77,231,2025-02-05 14:24:28,2025-02-22 09:49:31
3550,1197,8234,2,282,564,2025-02-05 14:24:28,2025-02-22 09:49:31
3551,1198,6566,2,195,390,2025-01-08 04:43:15,2025-01-12 06:26:28
3552,1198,6557,1,188,188,2025-01-08 04:43:15,2025-01-12 06:26:28
3553,1198,6563,3,417,1251,2025-01-08 04:43:15,2025-01-12 06:26:28
3554,1199,6501,3,315,945,2025-01-02 06:59:03,2025-01-23 22:03:55
3555,1200,7732,1,275,275,2024-12-10 23:56:28,2025-02-12 10:13:24
3556,1200,7730,2,317,634,2024-12-10 23:56:28,2025-02-12 10:13:24
3557,1201,12166,3,278,834,2024-12-20 20:35:04,2025-01-31 07:32:46
3558,1201,12160,2,194,388,2024-12-20 20:35:04,2025-01-31 07:32:46
3559,1202,12169,1,452,452,2025-02-02 11:05:44,2025-03-05 00:41:15
3560,1202,12158,1,273,273,2025-02-02 11:05:44,2025-03-05 00:41:15
3561,1203,9918,2,100,200,2024-12-19 13:07:46,2025-02-17 12:33:22
3562,1203,9919,1,148,148,2024-12-19 13:07:46,2025-02-17 12:33:22
3563,1204,12108,1,217,217,2025-02-27 23:55:29,2025-02-28 03:24:04
3564,1204,12113,2,321,642,2025-02-27 23:55:29,2025-02-28 03:24:04
3565,1204,12114,2,274,548,2025-02-27 23:55:29,2025-02-28 03:24:04
3566,1204,12117,2,296,592,2025-02-27 23:55:29,2025-02-28 03:24:04
3567,1204,12107,3,246,738,2025-02-27 23:55:29,2025-02-28 03:24:04
3568,1205,8701,1,163,163,2024-12-29 10:44:37,2025-01-13 15:38:20
3569,1205,8694,1,495,495,2024-12-29 10:44:37,2025-01-13 15:38:20
3570,1206,8770,1,382,382,2025-01-03 21:34:12,2025-02-25 14:05:27
3571,1206,8775,3,422,1266,2025-01-03 21:34:12,2025-02-25 14:05:27
3572,1207,9099,1,208,208,2025-02-20 08:36:05,2025-02-23 23:45:35
3573,1207,9106,1,279,279,2025-02-20 08:36:05,2025-02-23 23:45:35
3574,1207,9105,3,473,1419,2025-02-20 08:36:05,2025-02-23 23:45:35
3575,1208,8937,3,485,1455,2024-12-14 23:08:51,2025-01-26 04:49:59
3576,1208,8945,2,321,642,2024-12-14 23:08:51,2025-01-26 04:49:59
3577,1208,8939,1,282,282,2024-12-14 23:08:51,2025-01-26 04:49:59
3578,1208,8943,3,256,768,2024-12-14 23:08:51,2025-01-26 04:49:59
3579,1209,8847,1,244,244,2025-01-08 14:11:49,2025-03-04 01:04:44
3580,1209,8850,1,464,464,2025-01-08 14:11:49,2025-03-04 01:04:44
3581,1210,9033,1,280,280,2025-02-17 07:16:38,2025-02-25 02:52:30
3582,1211,8586,2,243,486,2025-01-17 19:10:25,2025-01-31 08:20:52
3583,1211,8581,3,320,960,2025-01-17 19:10:25,2025-01-31 08:20:52
3584,1212,8569,3,334,1002,2025-02-20 04:19:09,2025-02-22 15:16:36
3585,1212,8574,1,110,110,2025-02-20 04:19:09,2025-02-22 15:16:36
3586,1212,8576,2,80,160,2025-02-20 04:19:09,2025-02-22 15:16:36
3587,1212,8578,3,340,1020,2025-02-20 04:19:09,2025-02-22 15:16:36
3588,1212,8568,3,260,780,2025-02-20 04:19:09,2025-02-22 15:16:36
3589,1213,11112,2,407,814,2025-01-07 07:08:11,2025-01-21 23:12:04
3590,1213,11105,2,330,660,2025-01-07 07:08:11,2025-01-21 23:12:04
3591,1213,11109,1,209,209,2025-01-07 07:08:11,2025-01-21 23:12:04
3592,1213,11111,2,263,526,2025-01-07 07:08:11,2025-01-21 23:12:04
3593,1214,2328,1,465,465,2024-12-31 16:59:24,2025-02-17 02:22:06
3594,1214,2326,3,132,396,2024-12-31 16:59:24,2025-02-17 02:22:06
3595,1214,2332,1,102,102,2024-12-31 16:59:24,2025-02-17 02:22:06
3596,1214,2325,1,254,254,2024-12-31 16:59:24,2025-02-17 02:22:06
3597,1215,7649,1,498,498,2025-02-28 02:32:55,2025-02-28 05:31:11
3598,1215,7646,3,341,1023,2025-02-28 02:32:55,2025-02-28 05:31:11
3599,1216,7722,3,434,1302,2025-03-01 22:54:06,2025-03-02 23:27:06
3600,1217,11376,3,159,477,2024-12-06 01:06:08,2024-12-27 21:06:30
3601,1217,11374,3,454,1362,2024-12-06 01:06:08,2024-12-27 21:06:30
3602,1217,11377,3,434,1302,2024-12-06 01:06:08,2024-12-27 21:06:30
3603,1218,4596,1,464,464,2025-01-13 12:10:08,2025-01-31 03:19:39
3604,1218,4604,2,400,800,2025-01-13 12:10:08,2025-01-31 03:19:39
3605,1218,4603,1,287,287,2025-01-13 12:10:08,2025-01-31 03:19:39
3606,1218,4599,3,250,750,2025-01-13 12:10:08,2025-01-31 03:19:39
3607,1218,4597,2,165,330,2025-01-13 12:10:08,2025-01-31 03:19:39
3608,1219,1231,2,85,170,2025-02-13 22:00:28,2025-03-04 16:40:58
3609,1219,1226,1,139,139,2025-02-13 22:00:28,2025-03-04 16:40:58
3610,1220,789,1,399,399,2024-12-08 01:03:37,2024-12-19 12:21:40
3611,1220,787,2,248,496,2024-12-08 01:03:37,2024-12-19 12:21:40
3612,1220,794,2,266,532,2024-12-08 01:03:37,2024-12-19 12:21:40
3613,1220,790,3,462,1386,2024-12-08 01:03:37,2024-12-19 12:21:40
3614,1221,707,2,98,196,2025-02-11 13:49:35,2025-02-18 23:51:42
3615,1221,704,3,241,723,2025-02-11 13:49:35,2025-02-18 23:51:42
3616,1221,706,2,52,104,2025-02-11 13:49:35,2025-02-18 23:51:42
3617,1221,703,1,365,365,2025-02-11 13:49:35,2025-02-18 23:51:42
3618,1222,685,1,141,141,2024-12-28 12:14:30,2025-02-25 02:46:21
3619,1222,682,3,442,1326,2024-12-28 12:14:30,2025-02-25 02:46:21
3620,1222,689,1,51,51,2024-12-28 12:14:30,2025-02-25 02:46:21
3621,1222,686,1,114,114,2024-12-28 12:14:30,2025-02-25 02:46:21
3622,1222,683,2,327,654,2024-12-28 12:14:30,2025-02-25 02:46:21
3623,1223,1028,1,392,392,2025-02-02 02:00:12,2025-02-16 15:23:25
3624,1223,1032,3,364,1092,2025-02-02 02:00:12,2025-02-16 15:23:25
3625,1224,911,3,70,210,2025-02-11 04:49:00,2025-02-24 14:08:10
3626,1224,908,2,458,916,2025-02-11 04:49:00,2025-02-24 14:08:10
3627,1224,912,2,192,384,2025-02-11 04:49:00,2025-02-24 14:08:10
3628,1225,4324,3,246,738,2024-12-31 09:33:06,2025-01-27 09:25:58
3629,1226,2341,2,337,674,2024-12-29 22:46:38,2025-02-01 02:26:01
3630,1226,2334,2,321,642,2024-12-29 22:46:38,2025-02-01 02:26:01
3631,1226,2339,3,268,804,2024-12-29 22:46:38,2025-02-01 02:26:01
3632,1227,6204,1,124,124,2025-01-06 04:39:48,2025-01-29 13:15:45
3633,1228,10286,1,148,148,2024-12-11 14:46:48,2025-02-25 18:12:33
3634,1229,8787,3,240,720,2025-01-09 01:54:14,2025-02-17 18:51:31
3635,1229,8780,3,402,1206,2025-01-09 01:54:14,2025-02-17 18:51:31
3636,1229,8777,2,161,322,2025-01-09 01:54:14,2025-02-17 18:51:31
3637,1229,8789,2,284,568,2025-01-09 01:54:14,2025-02-17 18:51:31
3638,1230,8678,1,260,260,2024-12-10 12:09:43,2025-03-01 17:05:32
3639,1230,8674,3,230,690,2024-12-10 12:09:43,2025-03-01 17:05:32
3640,1230,8683,3,484,1452,2024-12-10 12:09:43,2025-03-01 17:05:32
