OrderItemID,OrderID,MenuItemID,Quantity,Price,Subtotal,Ratings,CreatedDate,ModifiedDate
169895,80277,24050,2,446,892,5.0,2024-05-24 07:29:00,2025-02-25 09:21:40.000000
169896,80277,24051,1,184,184,5.0,2024-05-24 07:29:00,2025-02-25 09:21:40.000000
169897,80278,24034,1,363,363,3.0,2024-04-19 00:56:00,2025-01-03 01:51:59.000000
169898,80278,24026,3,88,264,1.0,2024-04-19 00:56:00,2025-01-03 01:51:59.000000
169899,80278,24029,3,101,303,5.0,2024-04-19 00:56:00,2025-01-03 01:51:59.000000
169900,80278,24025,1,239,239,5.0,2024-04-19 00:56:00,2025-01-03 01:51:59.000000
169901,80286,21352,2,207,414,5.0,2025-05-07 02:32:00,2025-05-07 02:32:00.531114
169902,80286,21347,1,305,305,5.0,2025-05-07 02:32:00,2025-05-07 02:32:00.531114
169903,80287,21250,1,365,365,5.0,2025-04-01 15:05:00,2025-04-17 03:52:55.000000
169904,80287,21249,2,274,548,3.0,2025-04-01 15:05:00,2025-04-17 03:52:55.000000
169905,80287,21247,3,307,921,4.0,2025-04-01 15:05:00,2025-04-17 03:52:55.000000
169906,80287,21245,2,476,952,5.0,2025-04-01 15:05:00,2025-04-17 03:52:55.000000
169907,80287,21251,3,288,864,4.0,2025-04-01 15:05:00,2025-04-17 03:52:55.000000
169908,80288,21246,1,313,313,5.0,2025-03-18 18:37:00,2025-03-29 16:27:57.000000
169909,80288,21244,3,397,1191,3.0,2025-03-18 18:37:00,2025-03-29 16:27:57.000000
169910,80288,21248,2,275,550,5.0,2025-03-18 18:37:00,2025-03-29 16:27:57.000000
169911,80289,20921,1,381,381,4.0,2025-04-11 22:42:00,2025-04-13 03:25:08.000000
169912,80289,20923,1,440,440,5.0,2025-04-11 22:42:00,2025-04-13 03:25:08.000000
169913,80289,20928,2,213,426,5.0,2025-04-11 22:42:00,2025-04-13 03:25:08.000000
169914,80290,21222,3,148,444,4.0,2025-04-18 06:35:00,2025-04-21 19:29:47.000000
169915,80290,21223,2,467,934,3.0,2025-04-18 06:35:00,2025-04-21 19:29:47.000000
169916,80296,2237,1,221,221,4.0,2025-06-15 05:50:00,2025-06-15 05:50:00.119207
169917,80296,2232,3,218,654,5.0,2025-06-15 05:50:00,2025-06-15 05:50:00.119207
169918,80296,2243,3,146,438,4.0,2025-06-15 05:50:00,2025-06-15 05:50:00.119207
169919,80296,2233,1,112,112,5.0,2025-06-15 05:50:00,2025-06-15 05:50:00.119207
169920,80296,2231,3,222,666,3.0,2025-06-15 05:50:00,2025-06-15 05:50:00.119207
169921,80297,10319,3,64,192,,2025-02-03 04:02:00,2025-02-22 15:32:21.000000
169922,80298,26619,3,189,567,5.0,2024-05-21 01:47:00,2025-02-25 13:09:53.000000
169923,80302,6290,1,280,280,5.0,2024-02-05 18:22:00,2024-12-28 11:01:11.000000
169924,80302,6295,3,496,1488,2.0,2024-02-05 18:22:00,2024-12-28 11:01:11.000000
169925,80302,6287,2,380,760,1.0,2024-02-05 18:22:00,2024-12-28 11:01:11.000000
169926,80302,6294,3,267,801,5.0,2024-02-05 18:22:00,2024-12-28 11:01:11.000000
169927,80302,6291,2,386,772,5.0,2024-02-05 18:22:00,2024-12-28 11:01:11.000000
169928,80303,6299,1,142,142,5.0,2023-12-15 16:28:00,2025-03-03 04:43:46.000000
169929,80303,6288,1,337,337,5.0,2023-12-15 16:28:00,2025-03-03 04:43:46.000000
169930,80304,6620,2,489,978,,2024-01-07 06:44:00,2024-10-17 16:13:00.000000
169931,80304,6616,3,193,579,,2024-01-07 06:44:00,2024-10-17 16:13:00.000000
169932,80304,6627,2,86,172,,2024-01-07 06:44:00,2024-10-17 16:13:00.000000
169933,80304,6625,1,407,407,,2024-01-07 06:44:00,2024-10-17 16:13:00.000000
169934,80305,6299,1,142,142,5.0,2023-11-30 17:13:00,2024-07-02 04:40:59.000000
169935,80305,6296,1,387,387,4.0,2023-11-30 17:13:00,2024-07-02 04:40:59.000000
169936,80306,6299,2,142,284,4.0,2024-01-31 21:20:00,2024-10-02 14:28:59.000000
169937,80306,6294,3,267,801,4.0,2024-01-31 21:20:00,2024-10-02 14:28:59.000000
169938,80308,7093,2,84,168,5.0,2024-11-20 23:39:00,2025-04-05 00:23:20.000000
169939,80308,7090,3,423,1269,5.0,2024-11-20 23:39:00,2025-04-05 00:23:20.000000
169940,80308,7086,3,307,921,5.0,2024-11-20 23:39:00,2025-04-05 00:23:20.000000
169941,80308,7089,3,445,1335,4.0,2024-11-20 23:39:00,2025-04-05 00:23:20.000000
169942,80308,7081,2,113,226,4.0,2024-11-20 23:39:00,2025-04-05 00:23:20.000000
169943,80309,8392,2,335,670,4.0,2023-07-15 13:53:00,2023-10-15 21:19:22.000000
169944,80309,8394,1,399,399,4.0,2023-07-15 13:53:00,2023-10-15 21:19:22.000000
169945,80311,400,2,252,504,4.0,2025-05-30 00:12:00,2025-05-30 00:12:00.304729
169946,80311,397,1,155,155,4.0,2025-05-30 00:12:00,2025-05-30 00:12:00.304729
169947,80311,390,1,53,53,5.0,2025-05-30 00:12:00,2025-05-30 00:12:00.304729
169948,80312,551,3,191,573,1.0,2025-06-13 01:22:00,2025-06-13 01:22:00.506069
169949,80313,11545,3,398,1194,4.0,2025-06-08 07:48:00,2025-06-08 07:48:00.196880
169950,80313,11556,3,385,1155,5.0,2025-06-08 07:48:00,2025-06-08 07:48:00.196880
169951,80313,11550,1,130,130,4.0,2025-06-08 07:48:00,2025-06-08 07:48:00.196880
169952,80316,22892,1,303,303,5.0,2024-12-22 00:34:00,2024-12-29 21:20:01.000000
169953,80316,22889,2,81,162,4.0,2024-12-22 00:34:00,2024-12-29 21:20:01.000000
169954,80316,22883,1,391,391,3.0,2024-12-22 00:34:00,2024-12-29 21:20:01.000000
169955,80316,22886,3,55,165,3.0,2024-12-22 00:34:00,2024-12-29 21:20:01.000000
169956,80317,23054,3,237,711,1.0,2025-01-09 05:04:00,2025-04-10 00:29:54.000000
169957,80317,23055,3,446,1338,5.0,2025-01-09 05:04:00,2025-04-10 00:29:54.000000
169958,80318,17787,2,211,422,,2024-07-05 18:58:00,2024-10-13 00:53:34.000000
169959,80318,17789,2,192,384,,2024-07-05 18:58:00,2024-10-13 00:53:34.000000
169960,80318,17779,2,204,408,,2024-07-05 18:58:00,2024-10-13 00:53:34.000000
169961,80320,17786,2,394,788,5.0,2024-06-04 01:25:00,2024-08-31 18:27:48.000000
169962,80320,17787,1,211,211,5.0,2024-06-04 01:25:00,2024-08-31 18:27:48.000000
169963,80320,17780,1,333,333,5.0,2024-06-04 01:25:00,2024-08-31 18:27:48.000000
169964,80320,17781,1,472,472,4.0,2024-06-04 01:25:00,2024-08-31 18:27:48.000000
169965,80326,24051,1,184,184,3.0,2021-12-12 06:09:00,2022-11-02 08:29:34.000000
169966,80326,24056,1,462,462,3.0,2021-12-12 06:09:00,2022-11-02 08:29:34.000000
169967,80332,7134,3,425,1275,4.0,2024-06-29 17:23:00,2024-11-01 04:40:29.000000
169968,80332,7142,2,470,940,4.0,2024-06-29 17:23:00,2024-11-01 04:40:29.000000
169969,80333,7134,1,425,425,1.0,2024-06-14 16:34:00,2025-03-14 07:52:21.000000
169970,80333,7141,2,189,378,3.0,2024-06-14 16:34:00,2025-03-14 07:52:21.000000
169971,80334,7141,3,189,567,,2024-06-15 15:55:00,2025-04-13 08:55:31.000000
169972,80334,7137,1,185,185,,2024-06-15 15:55:00,2025-04-13 08:55:31.000000
169973,80334,7134,1,425,425,,2024-06-15 15:55:00,2025-04-13 08:55:31.000000
169974,80335,7139,2,295,590,4.0,2024-07-12 16:37:00,2025-04-11 17:21:04.000000
169975,80335,7137,2,185,370,5.0,2024-07-12 16:37:00,2025-04-11 17:21:04.000000
169976,80335,7138,2,91,182,5.0,2024-07-12 16:37:00,2025-04-11 17:21:04.000000
169977,80337,7137,3,185,555,5.0,2024-06-18 16:45:00,2025-04-11 20:54:50.000000
169978,80337,7142,3,470,1410,5.0,2024-06-18 16:45:00,2025-04-11 20:54:50.000000
169979,80338,32440,2,346,692,,2023-03-18 08:36:00,2023-07-21 07:13:39.000000
169980,80338,32434,1,443,443,,2023-03-18 08:36:00,2023-07-21 07:13:39.000000
169981,80341,26929,2,63,126,,2025-07-12 21:03:00,2025-07-12 21:03:00.019567
169982,80341,26931,2,360,720,,2025-07-12 21:03:00,2025-07-12 21:03:00.019567
169983,80341,26930,2,114,228,,2025-07-12 21:03:00,2025-07-12 21:03:00.019567
169984,80341,26935,1,357,357,,2025-07-12 21:03:00,2025-07-12 21:03:00.019567
169985,80342,26612,3,121,363,,2025-05-08 20:04:00,2025-05-08 20:04:00.842229
169986,80343,13426,2,194,388,5.0,2025-05-25 16:36:00,2025-05-25 16:36:00.861095
169987,80343,13425,1,164,164,3.0,2025-05-25 16:36:00,2025-05-25 16:36:00.861095
169988,80343,13429,3,401,1203,5.0,2025-05-25 16:36:00,2025-05-25 16:36:00.861095
169989,80344,26592,3,343,1029,5.0,2025-07-05 10:31:00,2025-07-05 10:31:00.162063
169990,80344,26581,3,280,840,4.0,2025-07-05 10:31:00,2025-07-05 10:31:00.162063
169991,80344,26584,2,361,722,5.0,2025-07-05 10:31:00,2025-07-05 10:31:00.162063
169992,80344,26589,3,421,1263,4.0,2025-07-05 10:31:00,2025-07-05 10:31:00.162063
169993,80344,26591,2,400,800,4.0,2025-07-05 10:31:00,2025-07-05 10:31:00.162063
169994,80345,13973,2,399,798,5.0,2025-05-07 08:25:00,2025-05-07 08:25:00.627273
169995,80345,13978,3,313,939,4.0,2025-05-07 08:25:00,2025-05-07 08:25:00.627273
169996,80345,13976,3,70,210,4.0,2025-05-07 08:25:00,2025-05-07 08:25:00.627273
169997,80345,13977,2,113,226,5.0,2025-05-07 08:25:00,2025-05-07 08:25:00.627273
169998,80345,13980,2,156,312,5.0,2025-05-07 08:25:00,2025-05-07 08:25:00.627273
169999,80346,13649,3,206,618,,2025-05-29 03:34:00,2025-05-29 03:34:00.282597
170000,80346,13646,3,275,825,,2025-05-29 03:34:00,2025-05-29 03:34:00.282597
170001,80346,13648,2,190,380,,2025-05-29 03:34:00,2025-05-29 03:34:00.282597
170002,80346,13645,1,493,493,,2025-05-29 03:34:00,2025-05-29 03:34:00.282597
170003,80346,13655,1,73,73,,2025-05-29 03:34:00,2025-05-29 03:34:00.282597
170004,80347,13424,2,207,414,4.0,2025-06-01 19:14:00,2025-06-01 19:14:00.465114
170005,80347,13425,3,164,492,5.0,2025-06-01 19:14:00,2025-06-01 19:14:00.465114
170006,80347,13427,1,387,387,5.0,2025-06-01 19:14:00,2025-06-01 19:14:00.465114
170007,80347,13423,1,419,419,2.0,2025-06-01 19:14:00,2025-06-01 19:14:00.465114
170008,80348,26853,3,338,1014,,2025-06-11 03:09:00,2025-06-11 03:09:00.828480
170009,80348,26861,2,384,768,,2025-06-11 03:09:00,2025-06-11 03:09:00.828480
170010,80348,26855,3,295,885,,2025-06-11 03:09:00,2025-06-11 03:09:00.828480
170011,80348,26862,2,151,302,,2025-06-11 03:09:00,2025-06-11 03:09:00.828480
170012,80348,26857,2,64,128,,2025-06-11 03:09:00,2025-06-11 03:09:00.828480
170013,80349,23915,3,357,1071,2.0,2024-10-03 12:03:00,2025-02-12 15:58:50.000000
170014,80349,23918,2,390,780,5.0,2024-10-03 12:03:00,2025-02-12 15:58:50.000000
170015,80349,23910,1,330,330,1.0,2024-10-03 12:03:00,2025-02-12 15:58:50.000000
170016,80349,23911,1,144,144,5.0,2024-10-03 12:03:00,2025-02-12 15:58:50.000000
170017,80350,24065,2,53,106,3.0,2024-09-30 02:07:00,2024-10-08 10:57:16.000000
170018,80351,23805,3,247,741,1.0,2024-10-03 07:04:00,2025-03-01 23:55:58.000000
170019,80351,23813,2,268,536,5.0,2024-10-03 07:04:00,2025-03-01 23:55:58.000000
170020,80352,24026,3,88,264,4.0,2024-08-06 21:46:00,2024-08-25 19:52:55.000000
170021,80353,23807,2,121,242,5.0,2024-08-08 15:53:00,2024-08-23 00:15:20.000000
170022,80353,23802,3,435,1305,2.0,2024-08-08 15:53:00,2024-08-23 00:15:20.000000
170023,80353,23803,3,403,1209,2.0,2024-08-08 15:53:00,2024-08-23 00:15:20.000000
170024,80353,23808,2,390,780,5.0,2024-08-08 15:53:00,2024-08-23 00:15:20.000000
170025,80353,23804,2,266,532,4.0,2024-08-08 15:53:00,2024-08-23 00:15:20.000000
170026,80354,23813,1,268,268,5.0,2024-08-01 13:21:00,2024-09-12 08:48:10.000000
170027,80354,23811,3,432,1296,1.0,2024-08-01 13:21:00,2024-09-12 08:48:10.000000
170028,80354,23805,2,247,494,5.0,2024-08-01 13:21:00,2024-09-12 08:48:10.000000
170029,80354,23810,3,440,1320,3.0,2024-08-01 13:21:00,2024-09-12 08:48:10.000000
170030,80354,23812,2,282,564,4.0,2024-08-01 13:21:00,2024-09-12 08:48:10.000000
170031,80355,12884,3,441,1323,5.0,2024-08-02 04:43:00,2024-12-28 20:59:30.000000
170032,80355,12883,2,294,588,2.0,2024-08-02 04:43:00,2024-12-28 20:59:30.000000
170033,80356,12888,2,331,662,1.0,2024-06-22 01:44:00,2024-10-08 06:32:49.000000
170034,80356,12883,2,294,588,1.0,2024-06-22 01:44:00,2024-10-08 06:32:49.000000
170035,80356,12881,2,270,540,1.0,2024-06-22 01:44:00,2024-10-08 06:32:49.000000
170036,80356,12885,2,110,220,5.0,2024-06-22 01:44:00,2024-10-08 06:32:49.000000
170037,80356,12878,3,381,1143,4.0,2024-06-22 01:44:00,2024-10-08 06:32:49.000000
170038,80357,13216,2,85,170,1.0,2024-05-28 23:06:00,2025-02-17 05:36:31.000000
170039,80357,13220,2,163,326,5.0,2024-05-28 23:06:00,2025-02-17 05:36:31.000000
170040,80357,13223,2,218,436,1.0,2024-05-28 23:06:00,2025-02-17 05:36:31.000000
170041,80358,12780,1,86,86,5.0,2024-06-29 13:56:00,2024-07-18 22:27:23.000000
170042,80358,12784,3,85,255,3.0,2024-06-29 13:56:00,2024-07-18 22:27:23.000000
170043,80358,12779,3,89,267,5.0,2024-06-29 13:56:00,2024-07-18 22:27:23.000000
170044,80358,12788,2,455,910,3.0,2024-06-29 13:56:00,2024-07-18 22:27:23.000000
170045,80358,12785,1,374,374,5.0,2024-06-29 13:56:00,2024-07-18 22:27:23.000000
170046,80359,12839,3,444,1332,2.0,2024-05-28 16:16:00,2025-02-14 01:26:04.000000
170047,80359,12833,1,222,222,4.0,2024-05-28 16:16:00,2025-02-14 01:26:04.000000
170048,80359,12836,1,457,457,2.0,2024-05-28 16:16:00,2025-02-14 01:26:04.000000
170049,80359,12835,2,171,342,4.0,2024-05-28 16:16:00,2025-02-14 01:26:04.000000
170050,80359,12834,3,251,753,4.0,2024-05-28 16:16:00,2025-02-14 01:26:04.000000
170051,80361,13172,2,231,462,5.0,2024-07-01 19:48:00,2025-01-17 04:28:13.000000
170052,80361,13167,3,99,297,5.0,2024-07-01 19:48:00,2025-01-17 04:28:13.000000
170053,80361,13168,1,236,236,5.0,2024-07-01 19:48:00,2025-01-17 04:28:13.000000
170054,80362,18368,2,175,350,,2023-08-04 19:03:00,2024-10-06 09:39:55.000000
170055,80362,18367,2,318,636,,2023-08-04 19:03:00,2024-10-06 09:39:55.000000
170056,80362,18370,3,447,1341,,2023-08-04 19:03:00,2024-10-06 09:39:55.000000
170057,80362,18362,1,180,180,,2023-08-04 19:03:00,2024-10-06 09:39:55.000000
170058,80362,18366,1,161,161,,2023-08-04 19:03:00,2024-10-06 09:39:55.000000
170059,80365,18446,2,207,414,,2023-06-27 02:01:00,2024-04-27 14:40:01.000000
170060,80365,18443,3,55,165,,2023-06-27 02:01:00,2024-04-27 14:40:01.000000
170061,80365,18445,1,277,277,,2023-06-27 02:01:00,2024-04-27 14:40:01.000000
170062,80366,18445,3,277,831,,2023-07-30 05:23:00,2024-02-21 10:35:47.000000
170063,80366,18435,3,467,1401,,2023-07-30 05:23:00,2024-02-21 10:35:47.000000
170064,80366,18437,1,460,460,,2023-07-30 05:23:00,2024-02-21 10:35:47.000000
170065,80366,18441,1,111,111,,2023-07-30 05:23:00,2024-02-21 10:35:47.000000
170066,80366,18442,2,438,876,,2023-07-30 05:23:00,2024-02-21 10:35:47.000000
170067,80377,5128,2,496,992,1.0,2024-03-13 00:23:00,2024-12-22 19:00:03.000000
170068,80377,5137,2,333,666,2.0,2024-03-13 00:23:00,2024-12-22 19:00:03.000000
170069,80377,5131,3,481,1443,5.0,2024-03-13 00:23:00,2024-12-22 19:00:03.000000
170070,80377,5132,2,333,666,5.0,2024-03-13 00:23:00,2024-12-22 19:00:03.000000
170071,80377,5130,3,71,213,5.0,2024-03-13 00:23:00,2024-12-22 19:00:03.000000
170072,80378,5354,1,333,333,5.0,2024-03-06 21:50:00,2024-07-24 22:26:49.000000
170073,80378,5352,3,441,1323,3.0,2024-03-06 21:50:00,2024-07-24 22:26:49.000000
170074,80378,5349,1,144,144,4.0,2024-03-06 21:50:00,2024-07-24 22:26:49.000000
170075,80380,6361,2,141,282,4.0,2023-09-20 20:05:00,2025-04-20 22:25:31.000000
170076,80380,6356,1,295,295,5.0,2023-09-20 20:05:00,2025-04-20 22:25:31.000000
170077,80380,6357,3,480,1440,4.0,2023-09-20 20:05:00,2025-04-20 22:25:31.000000
170078,80381,6359,3,424,1272,5.0,2023-09-21 00:36:00,2024-07-19 22:10:40.000000
170079,80381,6363,3,333,999,4.0,2023-09-21 00:36:00,2024-07-19 22:10:40.000000
170080,80381,6356,2,295,590,1.0,2023-09-21 00:36:00,2024-07-19 22:10:40.000000
170081,80384,5325,1,116,116,,2025-04-01 00:18:00,2025-04-16 15:34:03.000000
170082,80384,5329,1,488,488,,2025-04-01 00:18:00,2025-04-16 15:34:03.000000
170083,80385,5331,1,105,105,4.0,2025-04-27 18:27:00,2025-04-27 18:27:00.635611
170084,80386,5062,3,358,1074,2.0,2025-03-10 19:31:00,2025-04-12 10:57:44.000000
170085,80386,5059,2,296,592,4.0,2025-03-10 19:31:00,2025-04-12 10:57:44.000000
170086,80387,20240,3,88,264,4.0,2023-12-28 02:39:00,2024-01-03 16:52:57.000000
170087,80387,20244,2,228,456,3.0,2023-12-28 02:39:00,2024-01-03 16:52:57.000000
170088,80387,20241,3,217,651,5.0,2023-12-28 02:39:00,2024-01-03 16:52:57.000000
170089,80388,20240,2,88,176,3.0,2023-12-03 01:49:00,2024-01-09 18:03:20.000000
170090,80388,20239,2,344,688,5.0,2023-12-03 01:49:00,2024-01-09 18:03:20.000000
170091,80389,5100,1,304,304,1.0,2025-05-13 12:53:00,2025-05-13 12:53:00.578420
170092,80389,5103,2,94,188,5.0,2025-05-13 12:53:00,2025-05-13 12:53:00.578420
170093,80389,5107,1,294,294,1.0,2025-05-13 12:53:00,2025-05-13 12:53:00.578420
170094,80389,5102,3,165,495,2.0,2025-05-13 12:53:00,2025-05-13 12:53:00.578420
170095,80389,5101,2,177,354,4.0,2025-05-13 12:53:00,2025-05-13 12:53:00.578420
170096,80390,5363,2,379,758,5.0,2025-04-15 22:57:00,2025-04-23 14:24:08.000000
170097,80390,5367,3,264,792,5.0,2025-04-15 22:57:00,2025-04-23 14:24:08.000000
170098,80390,5370,1,66,66,1.0,2025-04-15 22:57:00,2025-04-23 14:24:08.000000
170099,80390,5365,3,429,1287,5.0,2025-04-15 22:57:00,2025-04-23 14:24:08.000000
170100,80391,5058,3,309,927,4.0,2025-05-19 02:34:00,2025-05-19 02:34:00.420726
170101,80391,5065,3,65,195,5.0,2025-05-19 02:34:00,2025-05-19 02:34:00.420726
170102,80391,5066,3,311,933,5.0,2025-05-19 02:34:00,2025-05-19 02:34:00.420726
170103,80391,5057,3,280,840,5.0,2025-05-19 02:34:00,2025-05-19 02:34:00.420726
170104,80391,5064,1,487,487,1.0,2025-05-19 02:34:00,2025-05-19 02:34:00.420726
170105,80392,21222,2,148,296,4.0,2024-12-16 05:34:00,2024-12-23 16:17:11.000000
170106,80392,21218,2,52,104,3.0,2024-12-16 05:34:00,2024-12-23 16:17:11.000000
170107,80392,21223,3,467,1401,4.0,2024-12-16 05:34:00,2024-12-23 16:17:11.000000
170108,80392,21230,2,331,662,4.0,2024-12-16 05:34:00,2024-12-23 16:17:11.000000
170109,80392,21226,1,396,396,3.0,2024-12-16 05:34:00,2024-12-23 16:17:11.000000
170110,80393,391,3,78,234,4.0,2025-01-18 16:12:00,2025-04-17 07:10:40.000000
170111,80393,400,1,252,252,5.0,2025-01-18 16:12:00,2025-04-17 07:10:40.000000
170112,80393,401,2,173,346,5.0,2025-01-18 16:12:00,2025-04-17 07:10:40.000000
170113,80393,395,3,380,1140,4.0,2025-01-18 16:12:00,2025-04-17 07:10:40.000000
170114,80393,397,1,155,155,4.0,2025-01-18 16:12:00,2025-04-17 07:10:40.000000
170115,80394,20924,2,408,816,,2024-12-16 21:52:00,2025-02-22 07:21:00.000000
170116,80395,3935,1,326,326,,2025-05-03 09:33:00,2025-05-03 09:33:00.533046
170117,80395,3943,2,289,578,,2025-05-03 09:33:00,2025-05-03 09:33:00.533046
170118,80395,3933,1,232,232,,2025-05-03 09:33:00,2025-05-03 09:33:00.533046
170119,80395,3938,1,233,233,,2025-05-03 09:33:00,2025-05-03 09:33:00.533046
170120,80395,3937,2,266,532,,2025-05-03 09:33:00,2025-05-03 09:33:00.533046
170121,80396,3830,2,491,982,5.0,2025-04-15 19:43:00,2025-04-16 11:11:50.000000
170122,80396,3829,3,67,201,3.0,2025-04-15 19:43:00,2025-04-16 11:11:50.000000
170123,80396,3836,1,309,309,4.0,2025-04-15 19:43:00,2025-04-16 11:11:50.000000
170124,80397,21351,2,105,210,,2024-12-22 00:29:00,2025-03-11 18:29:31.000000
170125,80397,21356,1,463,463,,2024-12-22 00:29:00,2025-03-11 18:29:31.000000
170126,80397,21353,3,244,732,,2024-12-22 00:29:00,2025-03-11 18:29:31.000000
170127,80397,21349,3,76,228,,2024-12-22 00:29:00,2025-03-11 18:29:31.000000
170128,80397,21354,2,85,170,,2024-12-22 00:29:00,2025-03-11 18:29:31.000000
170129,80398,5586,2,384,768,5.0,2024-08-05 20:45:00,2024-10-20 23:43:26.000000
170130,80398,5579,1,142,142,5.0,2024-08-05 20:45:00,2024-10-20 23:43:26.000000
170131,80398,5583,1,75,75,2.0,2024-08-05 20:45:00,2024-10-20 23:43:26.000000
170132,80398,5580,1,97,97,5.0,2024-08-05 20:45:00,2024-10-20 23:43:26.000000
170133,80398,5575,3,209,627,5.0,2024-08-05 20:45:00,2024-10-20 23:43:26.000000
170134,80399,5130,2,71,142,5.0,2024-10-08 22:40:00,2025-02-22 15:32:48.000000
170135,80399,5139,3,197,591,4.0,2024-10-08 22:40:00,2025-02-22 15:32:48.000000
170136,80399,5131,2,481,962,2.0,2024-10-08 22:40:00,2025-02-22 15:32:48.000000
170137,80401,5329,2,488,976,,2024-09-02 13:00:00,2025-03-17 01:11:25.000000
170138,80402,6292,2,252,504,4.0,2024-02-10 15:52:00,2024-07-30 21:57:57.000000
170139,80403,9508,3,99,297,1.0,2024-12-18 04:02:00,2025-02-26 11:07:05.000000
170140,80404,6439,3,196,588,4.0,2024-03-11 21:42:00,2024-04-06 19:11:05.000000
170141,80404,6447,1,278,278,4.0,2024-03-11 21:42:00,2024-04-06 19:11:05.000000
170142,80405,17777,3,191,573,1.0,2024-03-09 23:36:00,2024-06-10 16:19:20.000000
170143,80405,17778,1,387,387,5.0,2024-03-09 23:36:00,2024-06-10 16:19:20.000000
170144,80406,17782,1,283,283,5.0,2024-01-08 21:56:00,2025-01-11 23:16:56.000000
170145,80407,5844,3,82,246,3.0,2024-02-13 19:44:00,2024-07-23 19:30:40.000000
170146,80407,5850,1,105,105,5.0,2024-02-13 19:44:00,2024-07-23 19:30:40.000000
170147,80407,5842,2,358,716,4.0,2024-02-13 19:44:00,2024-07-23 19:30:40.000000
170148,80408,24054,2,56,112,,2025-03-12 02:53:00,2025-04-12 18:39:46.000000
170149,80408,24048,1,207,207,,2025-03-12 02:53:00,2025-04-12 18:39:46.000000
170150,80408,24050,3,446,1338,,2025-03-12 02:53:00,2025-04-12 18:39:46.000000
170151,80408,24053,1,80,80,,2025-03-12 02:53:00,2025-04-12 18:39:46.000000
170152,80408,24049,3,133,399,,2025-03-12 02:53:00,2025-04-12 18:39:46.000000
170153,80409,23802,1,435,435,4.0,2025-03-09 13:38:00,2025-03-30 22:23:27.000000
170154,80410,23809,1,143,143,4.0,2025-02-10 12:44:00,2025-04-01 06:11:41.000000
170155,80410,23806,2,237,474,1.0,2025-02-10 12:44:00,2025-04-01 06:11:41.000000
170156,80410,23813,1,268,268,5.0,2025-02-10 12:44:00,2025-04-01 06:11:41.000000
170157,80410,23803,3,403,1209,4.0,2025-02-10 12:44:00,2025-04-01 06:11:41.000000
170158,80410,23807,3,121,363,1.0,2025-02-10 12:44:00,2025-04-01 06:11:41.000000
170159,80411,3835,1,405,405,1.0,2025-02-27 13:44:00,2025-03-27 21:57:21.000000
170160,80411,3828,3,88,264,5.0,2025-02-27 13:44:00,2025-03-27 21:57:21.000000
170161,80412,23802,1,435,435,,2025-02-19 07:10:00,2025-03-13 13:42:29.000000
170162,80412,23803,2,403,806,,2025-02-19 07:10:00,2025-03-13 13:42:29.000000
170163,80412,23806,3,237,711,,2025-02-19 07:10:00,2025-03-13 13:42:29.000000
170164,80412,23810,2,440,880,,2025-02-19 07:10:00,2025-03-13 13:42:29.000000
170165,80413,23905,2,381,762,4.0,2025-02-13 19:11:00,2025-04-20 13:45:47.000000
170166,80413,23909,1,293,293,4.0,2025-02-13 19:11:00,2025-04-20 13:45:47.000000
170167,80413,23918,3,390,1170,5.0,2025-02-13 19:11:00,2025-04-20 13:45:47.000000
170168,80413,23907,3,451,1353,1.0,2025-02-13 19:11:00,2025-04-20 13:45:47.000000
170169,80414,23986,1,334,334,4.0,2025-03-09 23:43:00,2025-04-05 19:50:00.000000
170170,80414,23987,1,50,50,5.0,2025-03-09 23:43:00,2025-04-05 19:50:00.000000
170171,80415,28464,2,411,822,4.0,2023-11-11 23:18:00,2024-07-29 06:48:30.000000
170172,80415,28460,2,458,916,2.0,2023-11-11 23:18:00,2024-07-29 06:48:30.000000
170173,80415,28457,1,404,404,5.0,2023-11-11 23:18:00,2024-07-29 06:48:30.000000
170174,80416,28508,2,291,582,4.0,2023-09-17 02:48:00,2023-09-17 20:13:07.000000
170175,80417,28513,2,280,560,,2023-09-15 00:35:00,2023-10-11 17:13:23.000000
170176,80417,28514,2,125,250,,2023-09-15 00:35:00,2023-10-11 17:13:23.000000
170177,80417,28508,2,291,582,,2023-09-15 00:35:00,2023-10-11 17:13:23.000000
170178,80417,28509,2,128,256,,2023-09-15 00:35:00,2023-10-11 17:13:23.000000
170179,80417,28510,3,162,486,,2023-09-15 00:35:00,2023-10-11 17:13:23.000000
170180,80419,28390,3,134,402,5.0,2022-08-12 09:07:00,2024-09-03 02:25:03.000000
170181,80419,28391,2,429,858,4.0,2022-08-12 09:07:00,2024-09-03 02:25:03.000000
170182,80419,28393,3,190,570,2.0,2022-08-12 09:07:00,2024-09-03 02:25:03.000000
170183,80420,28461,3,170,510,1.0,2022-08-22 01:05:00,2023-04-24 06:14:56.000000
170184,80420,28465,3,423,1269,3.0,2022-08-22 01:05:00,2023-04-24 06:14:56.000000
170185,80422,28456,2,459,918,5.0,2022-08-17 02:28:00,2025-03-08 03:23:18.000000
170186,80424,6361,3,141,423,4.0,2024-09-03 22:02:00,2024-12-25 01:48:39.000000
170187,80425,14605,1,156,156,,2025-04-20 19:55:00,2025-04-21 12:25:54.000000
170188,80425,14611,2,351,702,,2025-04-20 19:55:00,2025-04-21 12:25:54.000000
