MenuItemID,RestaurantID,ItemName,Description,Price,Category,Availability,ItemType,Ratings,CreatedDate,ModifiedDate
9705,782,Sambar Rice,Delicious and authentic Sambar Rice.,490,South Indian,True,Veg,3.0,2025-02-05 23:54:32,2025-02-08 21:15:37.000000
9706,782,Spaghetti Aglio e Olio,Traditional Indian Spaghetti Aglio e Olio with rich flavors.,82,Italian & Continental,True,Veg,3.6,2025-01-21 02:30:26,2025-03-06 12:01:41.000000
9707,782,Burritos,A must-try Burritos from India.,402,Italian & Continental,True,Veg,4.2,2025-03-07 14:13:44,2025-03-18 19:51:39.000000
9708,782,Egg Roll,A must-try Egg Roll from India.,419,Snacks & Street Food,True,Non-Veg,3.7,2025-01-18 16:27:15,2025-04-05 20:43:36.000000
9709,782,Schezwan Fried Rice,A popular Indian dish.,489,Chinese & Indo-Chinese,True,Veg,2.7,2025-02-28 00:35:25,2025-02-28 14:10:05.000000
9710,782,Hot & Sour Soup,Delicious and authentic Hot & Sour Soup.,354,Chinese & Indo-Chinese,True,Veg,4.5,2025-02-17 19:29:37,2025-04-07 21:14:43.000000
9711,782,Momos,A popular Indian dish.,456,Chinese & Indo-Chinese,True,Veg,3.9,2025-02-14 21:02:00,2025-04-02 06:08:45.000000
9712,782,Ghee Roast Dosa,Traditional Indian Ghee Roast Dosa with rich flavors.,244,South Indian,True,Veg,4.4,2025-03-09 20:49:18,2025-03-13 04:21:55.000000
9713,782,Masala Chai,Classic Masala Chai with a twist.,419,Beverages,True,Veg,3.8,2025-02-05 14:55:23,2025-04-21 15:42:16.000000
9714,782,Manchow Soup,A popular Indian dish.,449,Chinese & Indo-Chinese,True,Veg,3.5,2025-01-17 01:49:12,2025-04-17 01:02:53.000000
9715,782,Chettinad Chicken Curry,A popular Indian dish.,489,South Indian,True,Non-Veg,4.2,2025-02-08 16:46:23,2025-03-27 11:23:23.000000
9716,782,Aloo Tikki,Traditional Indian Aloo Tikki with rich flavors.,229,Appetizers,True,Veg,2.7,2025-02-22 09:43:28,2025-04-20 19:07:36.000000
9732,784,Peda,A popular Indian dish.,306,Desserts,True,Veg,3.2,2024-02-15 12:01:31,2024-06-15 13:47:38.000000
9733,784,Ras Malai,A popular Indian dish.,97,Desserts,True,Veg,3.6,2024-03-26 00:21:51,2025-01-23 15:15:44.000000
9734,784,Chocolate Brownie,Classic Chocolate Brownie with a twist.,361,Desserts,True,Veg,4.1,2024-04-12 14:16:33,2025-04-01 07:57:04.000000
9735,784,Schezwan Noodles,A popular Indian dish.,203,Chinese & Indo-Chinese,True,Veg,3.9,2024-03-12 04:32:41,2024-04-24 15:21:03.000000
9736,784,Chettinad Chicken Curry,Traditional Indian Chettinad Chicken Curry with rich flavors.,353,South Indian,True,Non-Veg,3.9,2024-03-21 22:34:40,2024-07-07 11:44:49.000000
9737,784,Kachori,Classic Kachori with a twist.,249,Snacks & Street Food,True,Veg,4.2,2024-03-21 08:05:52,2024-05-31 05:35:34.000000
9738,784,Rose Sharbat,Delicious and authentic Rose Sharbat.,262,Beverages,True,Veg,3.2,2024-03-23 14:11:29,2024-07-08 10:35:27.000000
9739,784,Chicken Tikka,Delicious and authentic Chicken Tikka.,289,Appetizers,True,Non-Veg,3.6,2024-04-10 13:29:43,2024-05-04 01:48:03.000000
9740,784,Grilled Chicken Steak,Delicious and authentic Grilled Chicken Steak.,365,Italian & Continental,True,Non-Veg,3.4,2024-03-29 16:36:59,2024-05-24 06:36:02.000000
9741,784,Falooda,Classic Falooda with a twist.,95,Desserts,True,Veg,3.7,2024-02-28 07:17:04,2024-05-12 10:39:02.000000
9742,784,Shahi Tukda,Classic Shahi Tukda with a twist.,425,Desserts,True,Veg,2.8,2024-03-20 08:19:46,2024-06-23 08:11:41.000000
9743,784,Chhena Poda,Delicious and authentic Chhena Poda.,341,Desserts,True,Veg,3.4,2024-02-16 02:06:14,2025-02-22 17:38:41.000000
9744,784,Jalebi,A must-try Jalebi from India.,483,Desserts,True,Veg,3.2,2024-04-04 04:12:18,2025-02-02 21:55:26.000000
9745,784,Margherita Pizza,A popular Indian dish.,411,Italian & Continental,True,Veg,4.2,2024-04-05 17:10:58,2025-03-30 10:47:21.000000
9979,803,Chocolate Brownie,A popular Indian dish.,241,Desserts,True,Veg,3.5,2023-11-22 17:12:24,2024-01-19 20:09:45.000000
9980,803,Pepperoni Pizza,Delicious and authentic Pepperoni Pizza.,413,Italian & Continental,True,Non-Veg,4.0,2023-10-13 06:09:19,2023-12-26 09:44:21.000000
9981,803,Spring Rolls,A must-try Spring Rolls from India.,286,Chinese & Indo-Chinese,True,Veg,4.1,2023-10-19 10:44:56,2024-03-08 05:30:31.000000
9982,803,Samosa Chaat,A must-try Samosa Chaat from India.,486,Snacks & Street Food,True,Veg,4.0,2023-11-26 13:32:12,2025-04-02 17:00:42.000000
9983,803,Cold Coffee,Delicious and authentic Cold Coffee.,171,Beverages,True,Veg,3.6,2023-10-16 15:13:07,2024-03-21 06:49:18.000000
9984,803,Aloo Tikki,Traditional Indian Aloo Tikki with rich flavors.,195,Appetizers,True,Veg,3.8,2023-11-23 02:10:19,2024-02-16 07:12:29.000000
9985,803,Caesar Salad,Delicious and authentic Caesar Salad.,498,Italian & Continental,True,Veg,3.6,2023-11-22 03:50:27,2024-08-25 08:21:02.000000
9986,803,Prawn Skewers,Classic Prawn Skewers with a twist.,500,Appetizers,True,Non-Veg,3.6,2023-11-05 06:10:36,2024-08-05 18:02:10.000000
9987,803,Iced Tea,Classic Iced Tea with a twist.,60,Beverages,True,Veg,3.5,2023-10-21 14:09:28,2025-01-24 09:39:01.000000
9988,803,Buttermilk,A must-try Buttermilk from India.,482,Beverages,True,Veg,3.8,2023-11-05 07:09:19,2023-12-21 14:07:58.000000
9989,803,Rose Sharbat,Delicious and authentic Rose Sharbat.,423,Beverages,True,Veg,3.7,2023-11-29 00:15:33,2025-02-10 04:41:23.000000
9990,804,Burritos,Classic Burritos with a twist.,77,Italian & Continental,True,Veg,4.1,2024-05-11 05:35:47,2024-12-08 21:22:59.000000
9991,804,Filter Coffee,Classic Filter Coffee with a twist.,167,Beverages,True,Veg,3.7,2024-05-01 20:15:15,2024-10-04 22:46:34.000000
9992,804,Samosa Chaat,A popular Indian dish.,478,Snacks & Street Food,True,Veg,3.4,2024-04-25 22:49:20,2024-08-14 18:59:35.000000
9993,804,Chicken Tikka,A popular Indian dish.,458,Appetizers,True,Non-Veg,3.3,2024-06-06 10:38:45,2025-02-15 07:17:35.000000
9994,804,Paneer Butter Masala,Traditional Indian Paneer Butter Masala with rich flavors.,417,Main Course,True,Veg,4.1,2024-04-22 00:49:03,2025-04-09 00:55:01.000000
9995,804,Vada Pav,A must-try Vada Pav from India.,441,Snacks & Street Food,True,Veg,4.1,2024-05-31 14:06:23,2024-10-16 02:56:49.000000
9996,804,Mushroom Risotto,Classic Mushroom Risotto with a twist.,94,Italian & Continental,True,Veg,3.9,2024-05-21 07:35:53,2025-01-10 13:25:10.000000
9997,804,Apple Pie,A must-try Apple Pie from India.,337,Desserts,True,Veg,3.8,2024-06-05 14:35:37,2024-06-22 16:01:59.000000
9998,804,Mango Lassi,Traditional Indian Mango Lassi with rich flavors.,383,Beverages,True,Veg,4.4,2024-06-01 19:05:51,2024-07-14 07:54:41.000000
9999,804,Tacos,Traditional Indian Tacos with rich flavors.,315,Italian & Continental,True,Veg,3.9,2024-06-14 17:45:00,2024-09-25 22:25:01.000000
10000,804,Fruit Juice,Delicious and authentic Fruit Juice.,318,Beverages,True,Veg,4.1,2024-06-17 15:07:30,2025-02-21 20:46:38.000000
10001,804,Egg Roll,Traditional Indian Egg Roll with rich flavors.,401,Snacks & Street Food,True,Non-Veg,4.2,2024-04-21 10:03:15,2024-09-02 03:32:00.000000
10040,808,Chilli Chicken,A must-try Chilli Chicken from India.,389,Chinese & Indo-Chinese,True,Non-Veg,3.9,2024-04-21 02:57:49,2024-10-25 19:25:47.000000
10041,808,Hakka Noodles,A popular Indian dish.,118,Chinese & Indo-Chinese,True,Veg,3.6,2024-04-10 04:05:23,2024-12-24 09:23:44.000000
10042,808,Paneer Tikka,A must-try Paneer Tikka from India.,275,Appetizers,True,Veg,3.4,2024-05-10 04:18:16,2024-11-02 05:11:58.000000
10043,808,Manchow Soup,A must-try Manchow Soup from India.,217,Chinese & Indo-Chinese,True,Veg,4.2,2024-05-09 21:19:35,2024-12-31 14:32:49.000000
10044,808,Modak,Delicious and authentic Modak.,438,Desserts,True,Veg,3.6,2024-04-30 10:28:10,2024-07-13 14:50:31.000000
10045,808,Caesar Salad,A must-try Caesar Salad from India.,441,Italian & Continental,True,Veg,4.1,2024-05-14 05:16:11,2024-09-20 07:29:07.000000
10046,808,Mysore Masala Dosa,Delicious and authentic Mysore Masala Dosa.,439,South Indian,True,Veg,4.1,2024-05-06 12:47:36,2024-08-26 20:25:48.000000
10047,808,Schezwan Fried Rice,Classic Schezwan Fried Rice with a twist.,357,Chinese & Indo-Chinese,True,Veg,3.9,2024-05-09 17:35:27,2025-01-15 08:22:07.000000
10048,808,Shahi Tukda,Traditional Indian Shahi Tukda with rich flavors.,175,Desserts,True,Veg,3.5,2024-04-05 00:40:12,2024-04-16 21:33:11.000000
10049,808,Spring Rolls,Classic Spring Rolls with a twist.,349,Appetizers,True,Veg,3.7,2024-03-28 03:16:29,2024-09-02 17:45:04.000000
10050,808,Mutton Handi,A popular Indian dish.,374,Main Course,True,Non-Veg,3.3,2024-03-28 16:55:41,2024-11-18 04:09:40.000000
10051,808,Fish Fry,Classic Fish Fry with a twist.,489,Appetizers,True,Non-Veg,4.2,2024-04-09 05:34:06,2024-06-14 18:44:06.000000
10318,830,Bisibele Bath,Delicious and authentic Bisibele Bath.,178,South Indian,True,Veg,4.1,2024-12-20 22:36:07,2025-01-06 07:14:32.000000
10319,830,Mirchi Bajji,Classic Mirchi Bajji with a twist.,64,Snacks & Street Food,True,Veg,3.6,2025-01-11 14:20:47,2025-04-07 15:05:48.000000
10320,830,Masala Chai,A popular Indian dish.,407,Beverages,True,Veg,3.8,2024-12-02 23:25:45,2024-12-18 23:13:25.000000
10321,830,Chicken Tikka,Traditional Indian Chicken Tikka with rich flavors.,336,Appetizers,True,Non-Veg,3.1,2024-12-21 08:05:07,2025-02-23 23:46:12.000000
10322,830,Chicken Rezala,A popular Indian dish.,373,Main Course,True,Non-Veg,3.3,2024-12-19 07:49:27,2025-03-04 16:57:25.000000
10323,830,Bhel Puri,Traditional Indian Bhel Puri with rich flavors.,278,Snacks & Street Food,True,Veg,3.7,2024-12-25 11:07:07,2025-03-05 16:29:26.000000
10324,830,Schezwan Noodles,Delicious and authentic Schezwan Noodles.,405,Chinese & Indo-Chinese,True,Veg,3.8,2024-12-08 22:51:12,2025-01-16 20:23:18.000000
10325,830,Fish Fry,Traditional Indian Fish Fry with rich flavors.,129,Appetizers,True,Non-Veg,4.2,2024-12-09 14:01:11,2025-03-31 02:49:14.000000
10326,830,Aam Panna,A must-try Aam Panna from India.,175,Beverages,True,Veg,4.0,2025-01-02 18:00:17,2025-03-13 11:38:11.000000
10327,830,Sambar Rice,Delicious and authentic Sambar Rice.,314,South Indian,True,Veg,4.4,2024-12-11 08:08:59,2025-02-03 13:50:18.000000
10328,830,Tacos,A must-try Tacos from India.,433,Italian & Continental,True,Veg,3.0,2025-01-17 16:30:07,2025-01-21 15:06:26.000000
10329,830,Cheese Balls,Classic Cheese Balls with a twist.,459,Appetizers,True,Veg,4.5,2025-01-30 15:20:29,2025-02-16 17:46:46.000000
10330,830,Manchow Soup,Delicious and authentic Manchow Soup.,403,Chinese & Indo-Chinese,True,Veg,3.4,2024-12-27 12:29:45,2025-04-18 17:02:50.000000
10461,841,Ice Cream Sundae,Classic Ice Cream Sundae with a twist.,177,Desserts,True,Veg,,2025-06-04 05:00:44,2025-06-04 05:00:44.346038
10462,841,Aloo Tikki,Classic Aloo Tikki with a twist.,488,Appetizers,True,Veg,4.0,2025-05-04 15:38:01,2025-05-04 15:38:01.078525
10463,841,Egg Curry,A must-try Egg Curry from India.,201,Main Course,True,Non-Veg,,2025-05-30 13:58:48,2025-05-30 13:58:48.753779
10464,841,Buttermilk,Delicious and authentic Buttermilk.,144,Beverages,True,Veg,,2025-06-19 19:02:32,2025-06-19 19:02:32.215487
10465,841,Mutton Handi,A popular Indian dish.,323,Main Course,True,Non-Veg,,2025-05-07 04:00:59,2025-05-07 04:00:59.910323
10466,841,Hot & Sour Soup,Delicious and authentic Hot & Sour Soup.,50,Chinese & Indo-Chinese,True,Veg,,2025-05-26 13:15:23,2025-05-26 13:15:23.187904
10467,841,Cheese Balls,Classic Cheese Balls with a twist.,125,Appetizers,True,Veg,5.0,2025-05-15 04:40:30,2025-05-15 04:40:30.843294
10468,841,Jalebi,A popular Indian dish.,376,Desserts,True,Veg,,2025-06-08 12:09:45,2025-06-08 12:09:45.590298
10469,841,Margherita Pizza,Classic Margherita Pizza with a twist.,141,Italian & Continental,True,Veg,4.0,2025-06-09 19:31:20,2025-06-09 19:31:20.475525
10470,841,Dum Aloo,Classic Dum Aloo with a twist.,446,Main Course,True,Veg,3.5,2025-04-29 03:47:14,2025-04-29 03:47:14.027035
10471,841,Paneer Tikka,Delicious and authentic Paneer Tikka.,348,Appetizers,True,Veg,4.0,2025-04-28 04:09:06,2025-04-28 04:09:06.254015
10472,841,Malai Kofta,A popular Indian dish.,240,Main Course,True,Veg,5.0,2025-04-29 02:12:07,2025-04-29 02:12:07.221527
10473,842,Malabar Fish Curry,Delicious and authentic Malabar Fish Curry.,126,Main Course,True,Non-Veg,4.2,2024-04-22 06:54:06,2025-04-05 01:20:35.000000
10474,842,Chicken Wings,A must-try Chicken Wings from India.,402,Appetizers,True,Non-Veg,4.1,2024-05-24 06:41:22,2024-09-10 01:55:32.000000
10475,842,Lemon Rice,Delicious and authentic Lemon Rice.,56,South Indian,True,Veg,4.2,2024-05-15 15:00:19,2024-06-13 13:03:26.000000
10476,842,Chicken Manchurian,Classic Chicken Manchurian with a twist.,233,Chinese & Indo-Chinese,True,Non-Veg,3.7,2024-04-13 20:26:56,2024-11-29 01:48:44.000000
10477,842,Palak Paneer,A popular Indian dish.,236,Main Course,True,Veg,3.6,2024-05-23 13:41:15,2025-01-28 21:11:57.000000
10478,842,Masala Papad,A popular Indian dish.,486,Appetizers,True,Veg,3.5,2024-05-20 03:13:20,2024-12-18 01:42:05.000000
10479,842,Seekh Kebab,Traditional Indian Seekh Kebab with rich flavors.,256,Appetizers,True,Non-Veg,3.6,2024-05-30 15:15:53,2024-10-31 14:57:33.000000
10480,842,Mango Shrikhand,Traditional Indian Mango Shrikhand with rich flavors.,236,Desserts,True,Veg,3.6,2024-04-11 22:59:38,2024-04-17 17:50:48.000000
10481,842,Chocolate Mousse,Delicious and authentic Chocolate Mousse.,439,Desserts,True,Veg,4.3,2024-05-10 09:08:49,2025-02-05 12:19:49.000000
10482,842,Idli,A popular Indian dish.,425,South Indian,True,Veg,4.3,2024-05-24 03:38:20,2024-12-13 11:37:16.000000
10483,842,Lassi,Traditional Indian Lassi with rich flavors.,102,Beverages,True,Veg,3.7,2024-05-05 02:30:21,2024-08-10 03:47:30.000000
10797,868,Mango Shrikhand,A popular Indian dish.,432,Desserts,True,Veg,,2025-05-22 13:38:00,2025-05-22 13:38:00.531069
10798,868,Fruit Custard,A popular Indian dish.,367,Desserts,True,Veg,5.0,2025-04-10 18:47:23,2025-04-22 08:29:55.000000
10799,868,Pongal,Delicious and authentic Pongal.,133,South Indian,True,Veg,3.5,2025-04-04 19:20:38,2025-04-19 02:28:28.000000
10800,868,Rava Dosa,A must-try Rava Dosa from India.,426,South Indian,True,Veg,2.5,2025-05-09 04:31:32,2025-05-09 04:31:32.308001
10801,868,Kosha Mangsho,Classic Kosha Mangsho with a twist.,134,Main Course,True,Veg,5.0,2025-04-19 01:00:18,2025-04-22 06:38:38.000000
10802,868,Momos,A popular Indian dish.,340,Chinese & Indo-Chinese,True,Veg,5.0,2025-04-28 10:35:18,2025-04-28 10:35:18.842511
10803,868,Four Cheese Pasta,Classic Four Cheese Pasta with a twist.,192,Italian & Continental,True,Veg,,2025-05-20 08:20:53,2025-05-20 08:20:53.728951
10804,868,Masala Chai,Delicious and authentic Masala Chai.,481,Beverages,True,Veg,4.2,2025-04-14 20:49:22,2025-04-22 21:08:57.000000
10805,868,Kathi Roll,Traditional Indian Kathi Roll with rich flavors.,105,Snacks & Street Food,True,Non-Veg,,2025-05-21 07:43:34,2025-05-21 07:43:34.665075
10806,868,Hyderabadi Biryani,A must-try Hyderabadi Biryani from India.,420,Main Course,True,Non-Veg,5.0,2025-04-13 21:33:16,2025-04-17 19:58:47.000000
10807,868,Frankie,Delicious and authentic Frankie.,188,Snacks & Street Food,True,Veg,3.7,2025-04-08 10:02:31,2025-04-11 05:42:55.000000
10808,868,Chole Bhature,Classic Chole Bhature with a twist.,57,Main Course,True,Veg,3.0,2025-04-01 01:14:32,2025-04-20 21:16:18.000000
10809,868,Gulab Jamun,A must-try Gulab Jamun from India.,316,Desserts,True,Veg,3.0,2025-05-17 16:42:30,2025-05-17 16:42:30.006765
10810,868,Chicken Manchurian,A popular Indian dish.,252,Chinese & Indo-Chinese,True,Non-Veg,,2025-05-20 12:35:17,2025-05-20 12:35:17.571969
10885,875,Pesarattu,Traditional Indian Pesarattu with rich flavors.,308,South Indian,True,Veg,5.0,2025-05-09 17:26:11,2025-05-09 17:26:11.492451
10886,875,Batata Vada,A popular Indian dish.,297,Snacks & Street Food,True,Veg,5.0,2025-04-20 03:15:54,2025-04-20 07:48:27.000000
10887,875,Neer Dosa,A must-try Neer Dosa from India.,292,South Indian,True,Veg,5.0,2025-05-14 05:35:28,2025-05-14 05:35:28.049698
10888,875,Chicken Tikka,Traditional Indian Chicken Tikka with rich flavors.,236,Appetizers,True,Non-Veg,,2025-05-11 14:03:44,2025-05-11 14:03:44.902318
10889,875,Paneer Tikka,Traditional Indian Paneer Tikka with rich flavors.,152,Appetizers,True,Veg,2.8,2025-04-09 06:18:40,2025-04-20 06:54:48.000000
10890,875,Keema Pav,Delicious and authentic Keema Pav.,166,Snacks & Street Food,True,Non-Veg,4.0,2025-05-07 02:10:10,2025-05-07 02:10:10.679153
10891,875,Cheese Corn Nuggets,Delicious and authentic Cheese Corn Nuggets.,488,Appetizers,True,Veg,4.3,2025-04-11 01:04:53,2025-04-16 17:50:38.000000
10892,875,Virgin Mojito,A must-try Virgin Mojito from India.,390,Beverages,True,Veg,5.0,2025-04-08 03:19:18,2025-04-23 03:36:45.000000
10893,875,Masala Dosa,Classic Masala Dosa with a twist.,52,South Indian,True,Veg,3.5,2025-04-15 01:27:19,2025-04-21 00:33:44.000000
10894,875,Thandai,Classic Thandai with a twist.,133,Beverages,True,Veg,5.0,2025-05-07 13:19:17,2025-05-07 13:19:17.107077
10895,875,Vada Pav,A must-try Vada Pav from India.,287,Snacks & Street Food,True,Veg,4.0,2025-04-18 08:14:01,2025-04-19 11:49:02.000000
10896,875,Kerala Parotta with Egg Curry,A must-try Kerala Parotta with Egg Curry from India.,344,South Indian,True,Non-Veg,4.5,2025-05-04 12:40:58,2025-05-04 12:40:58.295218
10897,875,Malai Kofta,A must-try Malai Kofta from India.,74,Main Course,True,Veg,4.5,2025-05-08 18:30:23,2025-05-08 18:30:23.798347
10898,875,Ice Cream Sundae,A popular Indian dish.,363,Desserts,True,Veg,5.0,2025-04-18 08:20:36,2025-04-23 16:02:44.000000
11099,892,Spaghetti Aglio e Olio,A must-try Spaghetti Aglio e Olio from India.,196,Italian & Continental,True,Veg,4.0,2025-04-24 00:28:40,2025-04-24 00:28:40.352786
11100,892,Paneer Tikka,Classic Paneer Tikka with a twist.,316,Appetizers,True,Veg,,2025-04-20 05:28:47,2025-04-22 11:27:20.000000
11101,892,Masala Puri,Classic Masala Puri with a twist.,91,Snacks & Street Food,True,Veg,,2025-04-24 03:09:59,2025-04-24 03:09:59.062356
11102,892,Aloo Chaat,A popular Indian dish.,51,Snacks & Street Food,True,Veg,4.0,2025-05-10 20:49:55,2025-05-10 20:49:55.882444
11103,892,Frankie,A popular Indian dish.,468,Snacks & Street Food,True,Veg,,2025-05-13 16:31:16,2025-05-13 16:31:16.357401
11104,892,Chhena Poda,A popular Indian dish.,252,Desserts,True,Veg,,2025-04-26 01:21:16,2025-04-26 01:21:16.770733
11105,892,Crispy Honey Chilli Potatoes,Delicious and authentic Crispy Honey Chilli Potatoes.,496,Chinese & Indo-Chinese,True,Veg,,2025-04-21 17:40:41,2025-04-22 14:11:21.000000
11106,892,Gobi Manchurian,Delicious and authentic Gobi Manchurian.,265,Chinese & Indo-Chinese,True,Veg,,2025-05-31 04:00:25,2025-05-31 04:00:25.157681
11107,892,Rava Dosa,A popular Indian dish.,406,South Indian,True,Veg,,2025-05-12 12:32:51,2025-05-12 12:32:51.629313
11108,892,Honey Chilli Potatoes,Classic Honey Chilli Potatoes with a twist.,474,Appetizers,True,Veg,5.0,2025-05-02 16:32:42,2025-05-02 16:32:42.988100
11109,892,Rose Sharbat,A popular Indian dish.,134,Beverages,True,Veg,,2025-06-05 08:46:45,2025-06-05 08:46:45.862932
11110,892,Chilli Paneer,A popular Indian dish.,392,Appetizers,True,Veg,4.0,2025-05-17 02:21:12,2025-05-17 02:21:12.595492
11111,892,Quesadillas,Delicious and authentic Quesadillas.,110,Italian & Continental,True,Veg,,2025-05-19 14:46:25,2025-05-19 14:46:25.187599
11112,892,Schezwan Fried Rice,A popular Indian dish.,448,Chinese & Indo-Chinese,True,Veg,,2025-05-22 18:18:52,2025-05-22 18:18:52.355187
11350,912,Thandai,Delicious and authentic Thandai.,219,Beverages,True,Veg,,2025-05-11 04:24:03,2025-05-11 04:24:03.335992
11351,912,Pongal,A popular Indian dish.,259,South Indian,True,Veg,4.0,2025-04-27 22:53:04,2025-04-27 22:53:04.083799
11352,912,Basundi,Delicious and authentic Basundi.,498,Desserts,True,Veg,4.0,2025-06-02 16:35:40,2025-06-02 16:35:40.203795
11353,912,Sweet Corn Soup,Classic Sweet Corn Soup with a twist.,482,Chinese & Indo-Chinese,True,Veg,,2025-05-28 02:55:59,2025-05-28 02:55:59.146270
11354,912,Bisibele Bath,Delicious and authentic Bisibele Bath.,309,South Indian,True,Veg,5.0,2025-05-29 14:15:22,2025-05-29 14:15:22.807724
11355,912,Lemon Herb Fish,A must-try Lemon Herb Fish from India.,78,Italian & Continental,True,Non-Veg,4.0,2025-05-16 10:01:21,2025-05-16 10:01:21.937787
11356,912,Masala Puri,A popular Indian dish.,278,Snacks & Street Food,True,Veg,4.0,2025-06-16 18:20:21,2025-06-16 18:20:21.299771
11357,912,Kerala Parotta with Egg Curry,A must-try Kerala Parotta with Egg Curry from India.,208,South Indian,True,Non-Veg,5.0,2025-05-15 04:09:43,2025-05-15 04:09:43.056087
11358,912,Farmhouse Pizza,Delicious and authentic Farmhouse Pizza.,139,Italian & Continental,True,Veg,3.0,2025-05-02 23:09:51,2025-05-02 23:09:51.028672
11359,912,Baingan Bharta,Delicious and authentic Baingan Bharta.,54,Main Course,True,Veg,5.0,2025-04-28 22:27:16,2025-04-28 22:27:16.795757
11360,912,Masala Chai,A must-try Masala Chai from India.,225,Beverages,True,Veg,3.0,2025-04-25 01:08:57,2025-04-25 01:08:57.238343
11361,913,Margherita Pizza,A must-try Margherita Pizza from India.,343,Italian & Continental,True,Veg,2.7,2025-04-26 04:52:04,2025-04-26 04:52:04.430436
11362,913,Penne Arrabbiata,A popular Indian dish.,88,Italian & Continental,True,Veg,4.4,2025-04-11 13:06:47,2025-04-22 16:05:12.000000
11363,913,Malai Kofta,Traditional Indian Malai Kofta with rich flavors.,82,Main Course,True,Veg,3.9,2025-04-01 07:54:42,2025-04-04 15:23:19.000000
11364,913,Dahi Puri,Classic Dahi Puri with a twist.,300,Appetizers,True,Veg,3.9,2025-04-08 23:41:06,2025-04-15 15:08:30.000000
11365,913,Tandoori Prawns,Classic Tandoori Prawns with a twist.,89,Appetizers,True,Non-Veg,3.0,2025-03-28 13:27:26,2025-04-21 12:12:11.000000
11366,913,Onion Uttapam,A must-try Onion Uttapam from India.,144,South Indian,True,Veg,4.3,2025-03-29 05:18:43,2025-04-20 15:09:50.000000
11367,913,Grilled Chicken Steak,A popular Indian dish.,280,Italian & Continental,True,Non-Veg,3.7,2025-03-20 14:24:57,2025-03-25 21:01:48.000000
11368,913,Nimbu Pani,Delicious and authentic Nimbu Pani.,252,Beverages,True,Veg,3.7,2025-04-06 17:04:58,2025-04-11 13:58:02.000000
11369,913,Gulab Jamun,Classic Gulab Jamun with a twist.,302,Desserts,True,Veg,4.1,2025-03-26 04:06:41,2025-04-08 07:00:25.000000
11370,913,Pongal,Delicious and authentic Pongal.,499,South Indian,True,Veg,3.3,2025-04-27 02:01:55,2025-04-27 02:01:55.405066
11371,913,Cheese Corn Nuggets,Classic Cheese Corn Nuggets with a twist.,408,Appetizers,True,Veg,3.7,2025-03-21 21:39:51,2025-04-09 22:11:56.000000
11372,913,Momos,Traditional Indian Momos with rich flavors.,412,Chinese & Indo-Chinese,True,Veg,4.0,2025-05-13 21:49:46,2025-05-13 21:49:46.585047
11530,927,Chicken Chettinad,A popular Indian dish.,347,Main Course,True,Non-Veg,,2025-04-20 14:01:54,2025-04-22 13:46:42.000000
11531,927,Schezwan Noodles,Classic Schezwan Noodles with a twist.,366,Chinese & Indo-Chinese,True,Veg,3.5,2025-04-12 20:42:02,2025-04-14 16:44:00.000000
11532,927,Fish Curry,Classic Fish Curry with a twist.,226,Main Course,True,Non-Veg,,2025-04-21 02:40:07,2025-04-22 13:28:25.000000
11533,927,Kerala Parotta with Egg Curry,A popular Indian dish.,191,South Indian,True,Non-Veg,,2025-05-10 07:45:45,2025-05-10 07:45:45.270964
11534,927,Vada Pav,Classic Vada Pav with a twist.,252,Snacks & Street Food,True,Veg,,2025-05-26 05:42:13,2025-05-26 05:42:13.476769
11535,927,Prawn Skewers,Delicious and authentic Prawn Skewers.,281,Appetizers,True,Non-Veg,,2025-05-06 15:29:31,2025-05-06 15:29:31.796197
11536,927,Iced Tea,Traditional Indian Iced Tea with rich flavors.,104,Beverages,True,Veg,5.0,2025-04-30 08:17:27,2025-04-30 08:17:27.074025
11537,927,Kheer,A must-try Kheer from India.,70,Desserts,True,Veg,5.0,2025-04-12 21:03:21,2025-04-14 05:59:14.000000
11538,927,Samosa,A must-try Samosa from India.,365,Appetizers,True,Veg,4.0,2025-04-11 02:43:08,2025-04-23 09:40:49.000000
11539,927,Coconut Water,A must-try Coconut Water from India.,312,Beverages,True,Veg,1.5,2025-05-07 05:40:53,2025-05-07 05:40:53.206703
11540,927,Modak,Delicious and authentic Modak.,311,Desserts,True,Veg,,2025-05-06 17:42:52,2025-05-06 17:42:52.184811
11541,927,Caesar Salad,Delicious and authentic Caesar Salad.,458,Italian & Continental,True,Veg,4.3,2025-04-02 09:16:48,2025-04-04 01:47:56.000000
11542,927,Aloo Tikki,A must-try Aloo Tikki from India.,303,Appetizers,True,Veg,3.0,2025-04-08 12:10:03,2025-04-11 16:17:28.000000
11543,927,Mysore Masala Dosa,A popular Indian dish.,97,South Indian,True,Veg,,2025-04-28 12:15:04,2025-04-28 12:15:04.355892
11544,927,Sugarcane Juice,Traditional Indian Sugarcane Juice with rich flavors.,198,Beverages,True,Veg,4.0,2025-04-30 19:48:46,2025-04-30 19:48:46.404867
11545,928,Corn on the Cob,A must-try Corn on the Cob from India.,398,Snacks & Street Food,True,Veg,4.5,2025-05-20 14:08:27,2025-05-20 14:08:27.848452
11546,928,Lemon Herb Fish,Traditional Indian Lemon Herb Fish with rich flavors.,459,Italian & Continental,True,Non-Veg,5.0,2025-04-30 06:30:20,2025-04-30 06:30:20.642255
